date;Deutschland/Luxemburg [€/MWh] Original resolutions;∅ Anrainer DE/LU [€/MWh] Original resolutions;Belgien [€/MWh] Original resolutions;Dänemark 1 [€/MWh] Original resolutions;Dänemark 2 [€/MWh] Original resolutions;Frankreich [€/MWh] Original resolutions;Niederlande [€/MWh] Original resolutions;Norwegen 2 [€/MWh] Original resolutions;Österreich [€/MWh] Original resolutions;Polen [€/MWh] Original resolutions;Schweden 4 [€/MWh] Original resolutions;Schweiz [€/MWh] Original resolutions;Tschechien [€/MWh] Original resolutions;DE/AT/LU [€/MWh] Original resolutions;Italien (Nord) [€/MWh] Original resolutions;Slowenien [€/MWh] Original resolutions;Ungarn [€/MWh] Original resolutions
2021-05-04 22:00:00;40,29;49,36;61,54;40,29;28,16;71,00;55,00;45,41;45,82;58,1;28,16;64,01;45,5;-;71,00;45,82;45,5
2021-05-04 23:00:00;23,62;39,3;46,78;24,2;24,2;64,78;25,1;42,75;37,07;52,49;24,2;57,93;32,75;-;64,78;40,5;32,75
2021-05-05 00:00:00;22,37;37,89;44,3;22,37;22,37;54,31;38,5;39,77;34,01;48,98;22,37;53,65;36,14;-;63,22;40,5;36,14
2021-05-05 01:00:00;22,05;37,29;44,91;22,05;22,05;55,42;38,6;39,87;37,00;46,12;22,05;47,39;34,74;-;62,96;42,79;34,74
2021-05-05 02:00:00;24,69;35,63;40,15;24,69;24,69;46,05;38,76;40,04;28,69;46,12;24,69;41,96;36,14;-;56,00;47,1;36,14
2021-05-05 03:00:00;32,29;38,52;40,97;32,29;28,76;44,14;40,61;41,95;34,45;49,09;28,76;41,65;41,00;-;56,00;47,1;41,00
2021-05-05 04:00:00;45,76;46,02;50,66;45,76;32,06;54,53;45,76;46,51;47,08;51,98;32,06;50,91;48,92;-;62,08;47,1;48,92
2021-05-05 05:00:00;59,79;58,17;59,79;59,79;50,21;59,79;59,79;50,21;59,79;61,96;50,21;62,81;65,52;-;72,38;67,07;65,52
2021-05-05 06:00:00;63,01;67,34;74,07;63,01;61,05;82,76;63,01;61,05;66,67;65,16;61,05;71,83;71,08;-;84,11;67,97;71,08
2021-05-05 07:00:00;63,9;71,1;100,77;63,9;63,42;84,2;65,51;63,42;68,96;65,16;63,42;73,38;70,00;-;94,33;68,96;70,00
2021-05-05 08:00:00;52,04;62,98;101,8;52,04;50,93;82,78;52,62;50,93;59,68;54,9;50,93;71,07;65,06;-;84,05;67,02;65,06
2021-05-05 09:00:00;45,18;54,86;66,97;45,18;46,29;70,44;45,86;47,37;51,43;54,87;46,29;68,33;60,42;-;81,38;68,43;60,42
2021-05-05 10:00:00;37,94;47,69;39,4;38,56;39,17;63,29;38,56;45,05;45,55;54,86;39,17;65,01;56,00;-;75,76;67,95;56,00
2021-05-05 11:00:00;-0,02;42,09;30,00;22,89;38,5;56,76;22,89;44,92;39,03;55,78;38,5;58,39;55,3;-;68,44;68,44;55,3
2021-05-05 12:00:00;-12,22;36,1;22,93;0,08;39,53;42,15;6,42;44,94;39,08;55,35;39,53;54,09;53,00;-;64,82;64,82;53,00
2021-05-05 13:00:00;-36,71;31,55;15,03;-16,26;38,01;54,82;-22,6;45,11;37,02;54,16;38,01;52,7;51,1;-;67,93;63,1;51,1
2021-05-05 14:00:00;-30,00;26,41;11,53;-12,99;36,45;36,79;-12,99;45,00;-8,46;54,86;36,45;51,06;52,8;-;69,33;60,81;52,8
2021-05-05 15:00:00;-24,57;31,47;20,16;-0,4;36,38;44,27;0,1;45,03;-2,86;59,00;36,38;49,83;58,32;-;69,53;69,53;58,32
2021-05-05 16:00:00;23,74;43,73;39,29;23,74;43,86;40,28;49,00;46,65;26,84;56,74;43,86;52,22;58,56;-;69,29;63,1;58,56
2021-05-05 17:00:00;50,9;56,22;61,9;50,9;49,67;69,69;52,8;49,67;52,66;57,17;49,67;64,34;60,00;-;72,35;52,66;60,00
2021-05-05 18:00:00;68,19;65,99;71,43;68,19;56,74;71,88;72,88;56,74;68,96;65,16;56,74;71,12;66,02;-;81,09;68,96;66,02
2021-05-05 19:00:00;64,95;69,62;80,08;64,95;57,45;80,08;85,34;57,45;68,27;69,87;57,45;71,03;73,87;-;82,00;68,27;73,87
2021-05-05 20:00:00;58,72;69,00;89,71;58,72;57,01;81,38;89,71;57,01;64,42;65,16;57,01;70,37;68,5;-;81,38;64,42;68,5
2021-05-05 21:00:00;55,73;65,38;97,77;55,73;46,29;79,02;79,28;54,11;61,99;62,93;46,29;70,37;65,37;-;79,02;61,99;65,37
2021-05-05 22:00:00;52,01;59,44;73,38;52,01;38,28;80,00;74,9;51,5;57,13;59,8;38,28;70,39;58,16;-;72,74;57,13;58,16
2021-05-05 23:00:00;47,59;59,1;92,1;47,59;39,64;73,00;74,53;50,92;54,47;51,92;39,64;72,08;54,24;-;73,00;54,47;54,24
2021-05-06 00:00:00;48,95;54,97;65,93;48,95;38,98;67,16;76,19;50,41;53,21;49,08;38,98;65,02;50,73;-;67,16;53,21;50,73
2021-05-06 01:00:00;48,6;52,3;62,54;48,6;36,81;65,13;67,4;50,05;52,2;43,75;36,81;62,49;49,55;-;65,13;52,2;49,55
2021-05-06 02:00:00;50,16;50,15;56,54;50,16;37,47;58,59;56,54;51,66;47,36;47,67;37,47;58,13;50,01;-;58,59;47,36;50,01
2021-05-06 03:00:00;53,1;51,3;58,35;53,1;37,24;60,98;56,19;53,11;50,09;48,55;37,24;57,79;51,69;-;60,98;50,09;51,69
2021-05-06 04:00:00;52,65;55,06;62,21;52,65;45,28;67,08;58,15;55,64;47,35;52,01;45,28;63,00;57,01;-;67,08;47,35;57,01
2021-05-06 05:00:00;68,12;66,51;72,98;68,12;60,08;75,5;70,86;60,08;65,24;60,08;60,08;72,98;65,63;-;76,53;65,24;65,63
2021-05-06 06:00:00;74,92;74,01;79,49;74,92;70,7;80,53;77,33;70,7;72,38;64,42;70,7;77,82;75,13;-;84,5;72,38;75,13
2021-05-06 07:00:00;70,7;73,6;84,2;70,7;66,9;81,67;80,91;66,9;73,83;62,29;66,9;78,41;76,91;-;88,62;73,83;76,91
2021-05-06 08:00:00;51,06;61,84;69,21;51,06;54,86;80,76;52,59;54,86;61,44;55,77;54,86;77,85;67,01;-;80,76;61,44;67,01
2021-05-06 09:00:00;54,93;59,94;58,43;54,93;54,93;75,00;56,75;54,93;58,81;54,6;54,93;76,69;59,39;-;75,00;58,81;59,39
2021-05-06 10:00:00;55,08;59,78;65,37;55,08;55,08;71,75;56,05;55,08;57,4;54,63;55,08;73,93;58,16;-;71,75;57,4;58,16
2021-05-06 11:00:00;61,58;61,73;65,04;61,58;60,11;67,16;61,91;59,93;62,38;54,63;60,11;69,53;56,66;-;67,16;62,38;56,66
2021-05-06 12:00:00;59,01;59,79;62,36;59,01;59,01;65,02;61,00;59,01;56,28;54,65;59,01;66,61;55,69;-;65,02;56,28;55,69
2021-05-06 13:00:00;60,07;59,44;63,09;60,07;58,14;63,5;60,07;58,14;59,15;54,63;58,14;63,68;55,18;-;66,00;59,15;55,18
2021-05-06 14:00:00;63,05;61,3;63,05;63,05;61,03;63,05;63,05;61,03;63,05;56,36;61,03;61,94;57,62;-;66,96;63,05;57,62
2021-05-06 15:00:00;64,96;63,9;64,96;64,96;62,88;64,96;64,96;62,88;64,96;62,88;62,88;65,03;61,55;-;68,91;64,96;61,55
2021-05-06 16:00:00;72,5;71,41;72,5;72,5;70,18;72,5;72,5;70,18;72,5;70,18;70,18;73,38;68,88;-;72,5;72,5;68,88
2021-05-06 17:00:00;78,97;78,56;78,97;78,97;76,68;78,97;78,97;76,68;78,97;76,68;76,68;82,63;80,01;-;78,97;78,97;80,01
2021-05-06 18:00:00;91,01;88,84;91,01;91,01;85,26;91,01;91,01;85,26;91,01;84,9;85,26;90,68;90,87;-;91,01;91,01;90,87
2021-05-06 19:00:00;92,73;87,91;92,73;92,73;79,91;92,73;92,73;79,91;92,73;80,27;79,91;90,07;93,29;-;92,73;92,73;93,29
2021-05-06 20:00:00;85,00;82,59;85,00;85,00;79,94;85,00;85,00;79,77;85,00;79,77;79,77;82,66;81,6;-;85,00;85,00;81,6
2021-05-06 21:00:00;80,00;79,03;80,00;80,00;79,9;80,00;80,00;76,91;80,00;76,91;76,91;79,97;78,68;-;80,00;80,00;78,68
2021-05-06 22:00:00;74,44;71,15;74,44;74,44;69,15;74,44;74,44;62,64;74,44;67,94;62,64;76,22;71,81;-;74,44;74,44;71,81
2021-05-06 23:00:00;75,57;70,24;75,57;75,57;59,5;75,57;75,57;59,5;75,57;74,14;59,5;72,21;69,9;-;75,57;75,57;69,9
2021-05-07 00:00:00;68,82;65,56;68,82;68,82;57,83;68,82;68,82;57,83;68,82;69,32;57,83;68,29;65,97;-;68,82;68,82;65,97
2021-05-07 01:00:00;65,00;62,51;65,00;65,00;56,01;65,00;65,00;57,36;65,00;62,5;56,01;66,74;63,99;-;65,07;65,00;63,99
2021-05-07 02:00:00;60,25;60,2;60,25;60,25;57,14;60,25;60,25;57,35;60,25;62,86;57,14;64,5;61,99;-;64,93;60,25;61,99
2021-05-07 03:00:00;60,01;60,3;60,01;60,01;58,03;60,01;60,01;58,03;60,01;62,73;58,03;64,1;62,36;-;66,81;60,01;62,36
2021-05-07 04:00:00;69,3;67,96;69,3;69,3;66,85;69,3;69,3;66,85;69,3;66,85;66,85;68,28;65,4;-;71,9;69,3;65,4
2021-05-07 05:00:00;80,00;78,77;80,00;80,00;77,68;80,00;80,00;77,68;80,00;77,68;77,68;77,82;77,9;-;80,00;80,00;77,9
2021-05-07 06:00:00;91,07;89,6;91,07;91,07;91,07;91,07;91,07;88,43;91,07;87,25;88,88;85,00;89,64;-;91,07;91,07;89,64
2021-05-07 07:00:00;101,5;98,77;101,5;101,5;100,06;101,5;101,5;98,56;101,5;99,94;100,06;90,08;90,25;-;101,5;101,5;90,25
2021-05-07 08:00:00;84,16;83,17;84,16;84,16;84,16;84,16;84,16;81,72;84,16;84,28;84,16;80,09;79,71;-;84,16;84,16;79,71
2021-05-07 09:00:00;78,75;77,95;78,75;78,75;78,75;78,75;78,75;76,47;78,75;80,78;78,75;76,17;72,83;-;78,75;78,75;72,83
2021-05-07 10:00:00;76,98;75,74;76,98;76,98;76,98;76,98;76,98;74,75;76,98;79,12;76,98;71,81;68,59;-;76,98;76,98;68,59
2021-05-07 11:00:00;68,94;69,3;75,64;68,94;68,94;75,57;62,13;65,59;70,67;73,86;68,94;68,8;63,26;-;75,57;70,67;63,26
2021-05-07 12:00:00;61,75;61,58;56,23;61,75;61,75;68,66;57,4;59,75;63,47;65,67;61,75;63,76;57,2;-;68,66;63,47;57,2
2021-05-07 13:00:00;53,84;55,81;56,64;53,84;53,84;56,62;51,00;53,84;54,53;65,85;53,84;60,57;53,31;-;71,2;54,53;53,31
2021-05-07 14:00:00;52,22;53,81;53,88;52,22;52,22;53,87;50,55;52,22;52,63;65,68;52,22;54,78;51,68;-;70,4;52,63;51,68
2021-05-07 15:00:00;53,06;53,86;53,06;53,06;53,06;53,06;53,06;53,06;53,06;61,32;53,06;54,82;51,86;-;71,54;53,06;51,86
2021-05-07 16:00:00;55,43;55,44;55,43;55,43;55,43;55,43;55,43;55,43;55,43;56,06;55,43;54,82;55,5;-;71,2;55,43;55,5
2021-05-07 17:00:00;61,28;61,1;61,28;61,28;61,28;61,28;61,28;59,32;61,28;61,28;61,28;62,26;60,26;-;75,84;61,28;60,26
2021-05-07 18:00:00;77,00;76,15;81,06;74,72;74,72;79,01;74,72;71,13;77,52;79,12;74,72;75,2;75,77;-;83,43;77,52;75,77
2021-05-07 19:00:00;84,2;76,84;84,2;74,59;74,59;84,2;84,2;59,63;84,2;81,39;59,63;78,14;80,42;-;85,34;84,2;80,42
2021-05-07 20:00:00;81,15;77,73;81,15;81,15;81,15;81,15;81,15;58,31;81,15;78,21;78,21;77,06;76,3;-;82,00;81,15;76,3
2021-05-07 21:00:00;76,84;71,75;82,22;71,62;71,62;79,48;73,73;57,99;77,49;70,64;57,99;74,38;72,08;-;79,48;77,49;72,08
2021-05-07 22:00:00;74,04;65,79;83,4;55,47;53,86;78,63;68,62;53,86;75,12;65,37;53,86;69,57;65,89;-;78,63;75,12;65,89
2021-05-07 23:00:00;68,63;65,02;74,61;57,4;54,42;75,2;71,29;55,74;67,23;64,78;54,42;71,61;68,5;-;75,2;67,23;68,5
2021-05-08 00:00:00;60,07;60,73;67,48;57,39;49,69;69,8;65,92;55,73;58,66;61,24;49,69;67,55;64,88;-;69,8;58,66;64,88
2021-05-08 01:00:00;65,07;61,03;69,48;58,61;48,42;70,86;68,55;56,91;64,25;58,71;48,42;64,31;62,85;-;70,86;64,25;62,85
2021-05-08 02:00:00;62,63;58,94;62,63;61,38;49,92;62,63;62,63;59,6;62,63;57,5;49,92;59,02;60,43;-;68,43;62,63;60,43
2021-05-08 03:00:00;61,57;58,15;61,57;61,38;48,91;61,57;61,57;59,6;61,57;57,4;48,91;58,33;58,88;-;68,00;61,57;58,88
2021-05-08 04:00:00;59,47;57,61;59,47;59,29;52,55;59,47;59,47;57,57;59,47;57,53;52,55;59,07;57,31;-;69,9;59,47;57,31
2021-05-08 05:00:00;55,16;55,56;55,16;55,16;51,61;55,16;55,16;53,56;55,16;61,16;51,61;60,12;57,32;-;65,1;55,16;57,32
